time,o,h,l,c,vol
1489622400000,1246.62,1264.84,1242.51,1260.28,14362472
1489708800000,1260.28,1260.27,1134.54,1174.0,51238296
1489795200000,1174.0,1173.51,1065.0,1068.98,89088990
1489881600000,1068.98,1099.64,936.0,970.0,120443995
1489968000000,970.0,1066.33,969.78,1018.82,42910547
1490054400000,1018.82,1053.95,1014.74,1037.99,22937798
1490140800000,1037.99,1120.0,1037.99,1111.78,38653846
1490227200000,1111.78,1112.82,989.0,1036.31,64913125
1490313600000,1036.31,1052.62,1015.43,1031.01,20108266
1490400000000,1031.01,1032.94,921.2,936.0,64951798
1490486400000,936.0,971.98,889.88,965.08,61314424
1490572800000,965.08,1005.07,944.24,964.71,47108801
1490659200000,964.71,1042.96,956.76,1038.84,33173819
1490745600000,1038.84,1065.98,1017.72,1042.37,29478070
1490832000000,1042.37,1061.98,1008.02,1041.31,33905422
1490918400000,1041.31,1055.46,1019.8,1034.35,15313239
1491004800000,1034.35,1095.8,1034.35,1079.9,30973280
1491091200000,1079.9,1104.7,1065.0,1090.7,19277155
1491177600000,1090.7,1111.1,1075.9,1098.6,16682232
1491264000000,1098.6,1155.4,1098.5,1145.7,31513035
1491350400000,1145.7,1160.9,1122.2,1142.9,20987411
1491436800000,1142.9,1145.0,1107.0,1135.0,19382938
1491523200000,1135.0,1201.6,1134.3,1188.1,28186329
1491609600000,1188.1,1204.9,1173.2,1191.9,24879651
1491696000000,1191.9,1198.5,1167.4,1183.8,15059259
1491782400000,1183.8,1227.1,1176.9,1211.2,18732082
1491868800000,1211.2,1224.1,1201.1,1213.6,16058919
1491955200000,1213.6,1238.5,1201.6,1224.0,17908181
1492041600000,1224.0,1228.3,1213.7,1217.1,12500747
1492128000000,1217.1,1225.1,1128.0,1177.9,35638175
1492214400000,1177.9,1201.0,1173.7,1187.8,18162898
1492300800000,1187.8,1203.8,1125.0,1179.5,12453014
1492387200000,1179.5,1198.6,1174.8,1193.0,7305886
1492473600000,1193.0,1225.0,1186.7,1197.0,18209458
1492560000000,1197.0,1221.1,1197.1,1209.3,11300122
1492646400000,1209.3,1216.8,1196.7,1209.6,11647456
1492732800000,1209.6,1248.3,1210.0,1239.0,18959907
1492819200000,1239.0,1257.5,1237.8,1249.3,14421415
1492905600000,1249.3,1255.0,1210.0,1243.0,19863750
1492992000000,1243.0,1251.1,1230.6,1246.9,7243533
1493078400000,1246.9,1258.5,1238.9,1255.5,6407156
1493164800000,1255.5,1290.4,1254.4,1277.9,14007798
1493251200000,1277.9,1316.7,1274.7,1296.4,23479688
1493337600000,1296.4,1357.0,1291.7,1344.3,23736798
1493424000000,1344.3,1362.2,1298.0,1339.7,32294442
1493510400000,1339.7,1356.1,1329.8,1347.4,14063378
1493596800000,1347.4,1374.6,1330.0,1366.6,17320159
1493683200000,1366.6,1449.7,1366.0,1422.3,35495465
1493769600000,1422.3,1486.0,1408.3,1460.6,42017488
1493856000000,1460.6,1518.3,1446.0,1517.3,40341927
1493942400000,1517.3,1658.0,1441.5,1551.0,108750975
1494028800000,1551.0,1627.0,1499.0,1529.6,83633976
1494115200000,1529.6,1586.5,1522.4,1572.1,32719292
1494201600000,1572.1,1604.1,1541.2,1590.0,23027368
1494288000000,1590.0,1681.9,1589.9,1680.1,38028842
1494374400000,1680.1,1791.2,1636.0,1729.9,83904463
1494460800000,1729.9,1797.0,1691.3,1783.2,41525066
1494547200000,1783.2,1890.0,1752.0,1835.7,72706918
1494633600000,1835.7,1841.1,1650.0,1692.3,99652672
1494720000000,1692.3,1787.8,1598.4,1787.0,81130427
1494806400000,1787.0,1824.0,1756.9,1804.2,44035178
1494892800000,1804.2,1804.1,1685.8,1740.8,58208348
1494979200000,1740.8,1768.0,1676.6,1746.0,32788786
1495065600000,1746.0,1848.1,1719.2,1813.4,46266930
1495152000000,1813.4,1905.7,1808.4,1894.1,35239579
1495238400000,1894.1,1972.6,1894.1,1960.0,49097144
1495324800000,1960.0,2067.8,1955.0,2053.8,41810081
1495411200000,2053.8,2090.0,1970.2,2041.2,64347188
1495497600000,2041.2,2270.0,1990.1,2105.0,124747461
1495584000000,2105.0,2279.5,2097.2,2268.1,84276631
1495670400000,2268.1,2494.6,2268.5,2431.6,113302810
1495756800000,2431.6,2811.0,2181.2,2306.3,258820855
1495843200000,2306.3,2624.2,2055.0,2273.7,217245534
1495929600000,2273.7,2349.5,1900.0,2089.9,171666529
1496016000000,2089.9,2326.0,2088.2,2210.9,106883281
1496102400000,2210.9,2373.5,2128.3,2309.6,74745158
1496188800000,2309.6,2360.0,2122.4,2191.4,67301051
1496275200000,2191.4,2340.0,2155.0,2304.1,53059287
1496361600000,2304.1,2465.7,2302.0,2416.8,57279425
1496448000000,2416.8,2501.2,2376.0,2497.9,41297438
1496534400000,2497.9,2582.5,2450.0,2543.4,54746338
1496620800000,2543.4,2569.4,2464.2,2529.3,43808075
1496707200000,2529.3,2723.4,2523.3,2715.4,52810719
1496793600000,2715.4,2955.0,2703.2,2897.9,147030693
1496880000000,2897.9,2914.1,2610.0,2667.6,103352659
1496966400000,2667.6,2827.2,2589.0,2817.7,68819033
1497052800000,2817.7,2866.8,2788.3,2817.2,46577238
1497139200000,2817.2,2930.5,2803.0,2922.0,52286178
1497225600000,2922.0,3017.0,2879.9,2994.8,48306924
1497312000000,2994.8,3006.9,2470.0,2656.5,187239903
1497398400000,2656.5,2790.3,2635.1,2702.6,63913652
1497484800000,2702.6,2798.9,2320.0,2432.9,139982991
1497571200000,2432.9,2501.3,2095.5,2410.7,179250376
1497657600000,2410.7,2518.6,2290.0,2471.0,83294972
1497744000000,2471.0,2678.1,2406.8,2626.3,67003395
1497830400000,2626.3,2677.1,2457.0,2525.0,76508816
1497916800000,2525.0,2600.8,2485.2,2598.8,42089739
1498003200000,2598.8,2802.5,2580.0,2736.8,62478121
1498089600000,2736.8,2788.9,2595.0,2652.7,85189260
1498176000000,2652.7,2730.0,2589.0,2699.9,38506589
1498262400000,2699.9,2744.1,2649.1,2678.9,30749419
1498348800000,2678.9,2717.9,2502.0,2559.5,66355372
1498435200000,2559.5,2635.2,2424.8,2507.9,68277139
1498521600000,2507.9,2549.0,2300.7,2420.1,111425810
1498608000000,2420.1,2549.0,2257.7,2541.6,104465173
1498694400000,2541.6,2594.5,2450.0,2558.3,58060738
1498780800000,2558.3,2600.2,2505.7,2532.7,45231684
1498867200000,2532.7,2556.4,2443.5,2453.4,38809769
1498953600000,2453.4,2497.4,2390.0,2422.7,47392832
1499040000000,2422.7,2533.9,2371.3,2510.2,41945870
1499126400000,2510.2,2599.7,2478.4,2540.5,43143932
1499212800000,2540.5,2638.9,2540.1,2602.2,40891823
1499299200000,2602.2,2626.3,2532.3,2603.2,31768789
1499385600000,2603.2,2618.7,2563.0,2603.8,21108431
1499472000000,2603.8,2608.0,2473.0,2505.1,47647945
1499558400000,2505.1,2558.0,2467.4,2554.4,36015348
1499644800000,2554.4,2565.7,2498.3,2506.5,26976481
1499731200000,2506.5,2521.9,2271.0,2335.2,94816230
1499817600000,2335.2,2397.8,2241.9,2304.8,81063826
1499904000000,2304.8,2408.4,2231.8,2386.8,79874625
1499990400000,2386.8,2421.0,2310.6,2338.1,42566065
1500076800000,2338.1,2354.8,2135.5,2208.4,85136385
1500163200000,2208.4,2221.5,1970.5,1974.0,136364277
1500249600000,1974.0,2047.2,1810.0,1924.5,155681818
1500336000000,1924.5,2226.4,1910.0,2223.5,121549945
1500422400000,2223.5,2387.0,2150.0,2303.0,156111878
1500508800000,2303.0,2398.9,2220.0,2262.1,121950935
1500595200000,2262.1,2959.2,2261.0,2883.1,272443483
1500681600000,2883.1,2888.0,2610.0,2666.0,200071318
1500768000000,2666.0,2906.0,2644.2,2833.2,157951704
1500854400000,2833.2,2866.3,2650.0,2752.8,140948241
1500940800000,2752.8,2817.0,2704.3,2764.4,91497864
1501027200000,2764.4,2788.4,2438.4,2559.6,229714016
1501113600000,2559.6,2609.9,2391.2,2530.2,156631568
1501200000000,2530.2,2685.1,2512.6,2662.3,104885818
1501286400000,2662.3,2828.0,2654.5,2782.0,142053965
1501372800000,2782.0,2784.7,2654.9,2692.5,111150377
1501459200000,2692.5,2747.0,2556.2,2730.4,86265869
1501545600000,2730.4,2891.0,2684.7,2851.1,101346941
1501632000000,2851.1,2913.1,2601.2,2730.1,173819218
1501718400000,2730.1,2766.6,2633.7,2706.9,81464944
1501804800000,2706.9,2805.8,2699.3,2787.7,51230643
1501891200000,2787.7,2875.1,2760.6,2854.9,73184795
1501977600000,2854.9,3341.6,2848.2,3257.8,249140638
1502064000000,3257.8,3305.0,3142.8,3221.8,134273847
1502150400000,3221.8,3442.0,3180.7,3395.0,135545546
1502236800000,3395.0,3486.7,3328.0,3422.1,180632515
1502323200000,3422.1,3430.2,3220.0,3341.2,159826371
1502409600000,3341.2,3443.9,3307.5,3412.2,89052947
1502496000000,3412.2,3718.6,3393.4,3651.8,145203168
1502582400000,3651.8,3987.6,3603.7,3874.4,264461491
1502668800000,3874.4,4215.1,3842.0,4077.9,375155723
1502755200000,4077.9,4353.0,3960.3,4328.5,269279921
1502841600000,4328.5,4440.0,3834.6,4158.1,430371309
1502928000000,4158.1,4415.0,3917.0,4402.3,274394106
1503014400000,4402.3,4498.0,4170.0,4278.3,316217204
1503100800000,4278.3,4368.3,3941.9,4101.1,254893872
1503187200000,4101.1,4183.0,3933.0,4131.1,195584503
1503273600000,4131.1,4164.0,4014.5,4049.4,134919363
1503360000000,4049.4,4087.4,3951.0,3998.1,120132287
1503446400000,3998.1,4187.3,3550.0,4101.6,278792647
1503532800000,4101.6,4259.9,4050.0,4138.0,157594985
1503619200000,4138.0,4368.0,4085.8,4318.6,119190593
1503705600000,4318.6,4472.6,4256.0,4357.4,147356392
1503792000000,4357.4,4371.3,4234.1,4334.9,96825214
1503878400000,4334.9,4414.0,4300.4,4341.9,71225308
1503964800000,4341.9,4413.3,4169.0,4390.8,123025429
1504051200000,4390.8,4709.9,4333.5,4591.8,175035270
1504137600000,4591.8,4666.5,4473.8,4569.2,116996988
1504224000000,4569.2,4769.0,4569.1,4723.9,140130707
1504310400000,4723.9,4944.5,4678.0,4944.5,183655347
1504396800000,4944.5,5013.3,4487.3,4633.1,407688486
1504483200000,4633.1,4742.2,4412.1,4624.2,223677242
1504569600000,4624.2,4630.0,4161.4,4339.9,388478483
1504656000000,4339.9,4505.0,4061.3,4427.0,307926743
1504742400000,4427.0,4662.9,4410.7,4608.2,184852439
1504828800000,4608.2,4678.0,4476.1,4613.9,152792191
1504915200000,4613.9,4689.7,4116.0,4317.9,417833219
1505001600000,4317.9,4416.1,4185.1,4325.8,207889826
1505088000000,4325.8,4344.0,4012.6,4239.5,239857224
1505174400000,4239.5,4380.0,4105.4,4207.0,187757199
1505260800000,4207.0,4380.0,4055.0,4148.8,223164080
1505347200000,4148.8,4152.1,3722.9,3856.6,383908452
1505433600000,3856.6,3920.7,3200.1,3222.9,590184470
1505520000000,3222.9,3841.1,2939.7,3706.1,792609515
1505606400000,3706.1,3900.0,3531.7,3697.0,325600157
1505692800000,3697.0,3810.0,3470.8,3687.1,238266454
1505779200000,3687.1,4149.0,3687.0,4110.2,328976767
1505865600000,4110.2,4130.0,3838.4,3883.8,352115516
1505952000000,3883.8,4060.0,3825.0,3867.1,263081252
1506038400000,3867.1,3903.5,3571.4,3611.0,370202112
1506124800000,3611.0,3765.0,3515.0,3603.5,330019159
1506211200000,3603.5,3826.5,3560.0,3778.9,221180063
1506297600000,3778.9,3781.9,3595.5,3660.4,187902872
1506384000000,3660.4,3980.0,3656.0,3925.5,271819358
1506470400000,3925.5,3981.3,3850.0,3874.0,225261474
1506556800000,3874.0,4220.0,3866.5,4202.5,308069192
1506643200000,4202.5,4276.7,4125.0,4187.9,310866631
1506729600000,4187.9,4240.0,4031.1,4164.8,394154232
1506816000000,4164.8,4355.7,4155.0,4327.3,281256398
1506902400000,4327.3,4384.1,4251.1,4382.8,260400287
1506988800000,4382.8,4458.8,4355.5,4388.0,322064731
1507075200000,4388.0,4435.0,4224.1,4318.3,349047436
1507161600000,4318.3,4339.0,4162.0,4213.3,251445083
1507248000000,4213.3,4377.5,4134.8,4311.4,319137500
1507334400000,4311.4,4430.0,4291.7,4372.1,252070113
1507420800000,4372.1,4484.0,4307.0,4445.3,175049890
1507507200000,4445.3,4619.6,4429.5,4591.0,297011953
1507593600000,4591.0,4914.5,4546.4,4798.8,576352442
1507680000000,4798.8,4943.7,4698.6,4771.7,525518662
1507766400000,4771.7,4887.0,4706.0,4822.0,368758715
1507852800000,4822.0,5467.5,4800.6,5463.6,883212184
1507939200000,5463.6,5980.0,5394.9,5667.3,1336720748
1508025600000,5667.3,5890.0,5588.7,5872.1,590927424
1508112000000,5872.1,5904.6,5405.0,5711.1,782169799
1508198400000,5711.1,5876.2,5531.1,5795.0,512256122
1508284800000,5795.0,5819.9,5510.0,5600.0,568041073
1508371200000,5600.0,5647.9,5100.0,5590.8,1067907994
1508457600000,5590.8,5757.9,5527.0,5700.8,655240545
1508544000000,5700.8,6168.9,5602.0,6017.5,912558192
1508630400000,6017.5,6220.0,5875.0,6018.7,854248299
1508716800000,6018.7,6080.2,5720.0,5986.0,847520369
1508803200000,5986.0,6095.2,5638.7,5853.9,1013064819
1508889600000,5853.9,5853.9,5454.0,5517.4,950744064
1508976000000,5517.4,5758.9,5366.0,5732.0,710909859
1509062400000,5732.0,6008.0,5669.6,5888.4,773138211
1509148800000,5888.4,6013.0,5678.0,5769.3,632848491
1509235200000,5769.3,5878.0,5652.7,5727.1,444659626
1509321600000,5727.1,6366.0,5687.5,6159.3,756109936
1509408000000,6159.3,6221.8,6010.8,6134.9,579186740
1509494400000,6134.9,6489.0,6088.4,6440.1,757390412
1509580800000,6440.1,6750.0,6360.0,6749.5,1002702139
1509667200000,6749.5,7437.7,6700.3,7025.8,1947637864
1509753600000,7025.8,7495.0,6920.0,7146.5,1321777619
1509840000000,7146.5,7596.1,6983.6,7393.9,1077283262
1509926400000,7393.9,7621.7,7280.5,7378.3,1029792323
1510012800000,7378.3,7436.0,6900.0,6960.0,1477643661
1510099200000,6960.0,7215.5,6957.0,7121.3,1060689403
1510185600000,7121.3,7950.0,7013.0,7465.0,1939100851
1510272000000,7465.0,7490.2,7030.0,7150.5,1021866714
1510358400000,7150.5,7362.5,6431.0,6564.0,1784422368
1510444800000,6564.0,6818.0,6220.5,6345.5,1335894178
1510531200000,6345.5,6480.0,5464.0,5846.5,2217483525
1510617600000,5846.5,6720.0,5800.5,6558.0,1439111574
1510704000000,6558.0,6777.0,6410.0,6632.5,783289296
1510790400000,6632.5,7367.0,6624.5,7310.5,1271137892
1510876800000,7310.5,8061.0,7131.0,7867.0,1352874206
1510963200000,7867.0,8059.0,7550.0,7674.0,1575977218
1511049600000,7674.0,7893.5,7425.0,7805.5,857056815
1511136000000,7805.5,8152.5,7680.0,8062.0,800402418
1511222400000,8062.0,8305.0,7929.5,8243.0,863222728
1511308800000,8243.0,8393.5,7407.5,8098.5,1670787515
1511395200000,8098.5,8319.0,8050.5,8219.0,853748162
1511481600000,8219.0,8275.5,7975.5,7988.5,682535318
1511568000000,7988.5,8386.5,7832.0,8207.5,976560999
1511654400000,8207.5,8787.0,8140.0,8760.0,900440645
1511740800000,8760.0,9586.0,8734.5,9339.0,1807968585
1511827200000,9339.0,9796.0,9339.0,9751.5,1572797374
1511913600000,9751.5,9992.5,9607.5,9938.0,1236953894
1512000000000,9938.0,11489.0,8830.0,9869.5,3490469446
1512086400000,9869.5,10750.5,8938.5,9960.0,2291590521
1512172800000,9960.0,10988.0,9347.5,10879.5,1948017516
1512259200000,10879.5,11262.5,10676.5,10910.5,1389465247
1512345600000,10910.5,11896.0,10402.0,11210.0,1662517142
1512432000000,11210.0,11685.5,10856.0,11682.0,1539285527
1512518400000,11682.0,11961.0,11451.0,11726.0,1165153246
1512604800000,11726.0,13890.5,11724.0,13682.0,2181553335
1512691200000,13682.0,17750.0,13323.5,17427.0,3745748309
1512777600000,17427.0,17719.5,13889.5,16272.0,2976200225
1512864000000,16272.0,16600.0,13225.0,14984.5,1858006738
1512950400000,14984.5,16149.0,13218.0,15143.0,2334949262
1513036800000,15143.0,17742.5,15102.0,17009.0,1661016866
1513123200000,17009.0,18067.0,16200.0,17236.0,1618633765
1513209600000,17236.0,17561.0,15855.0,16436.5,1740697543
1513296000000,16436.5,17145.0,16103.0,16651.0,1046084323
1513382400000,16651.0,18296.5,16615.5,17700.0,1508093617
1513468800000,17700.0,19840.0,17476.5,19547.5,1425811474
1513555200000,19547.5,20093.0,18737.5,19287.5,1816963445
1513641600000,19287.5,19384.0,18032.5,19127.0,1806717297
1513728000000,19127.0,19346.0,16804.5,17663.0,1864278438
1513814400000,17663.0,17943.5,15080.0,16463.0,2464171914
1513900800000,16463.0,17468.5,15050.0,15775.0,1653592333
1513987200000,15775.0,15905.0,10900.0,13763.5,3487515797
1514073600000,13763.5,15928.0,13462.0,14719.5,1477899382
1514160000000,14719.5,14788.5,12521.5,14227.5,1662515600
1514246400000,14227.5,14710.5,13232.0,13989.5,996248193
1514332800000,13989.5,16384.5,13900.0,15833.5,1375059652
1514419200000,15833.5,16700.0,14497.5,15380.5,1281235547
1514505600000,15380.5,15535.5,13450.5,14480.0,1326750967
1514592000000,14480.0,15175.0,13905.0,14539.5,876425910
1514678400000,14539.5,14601.5,11973.0,12673.5,1516089382
1514764800000,12673.5,14350.0,12468.5,13873.0,814405650
1514851200000,13873.0,14011.5,12772.0,13477.0,638958746
1514937600000,13477.0,15269.0,12900.0,14786.5,904159652
1515024000000,14786.5,15524.0,14555.0,15157.0,812686550
1515110400000,15157.0,15500.0,14150.0,15186.0,814142088
1515196800000,15186.0,17088.0,14805.0,16891.0,1010611092
1515283200000,16891.0,17422.0,16235.0,17210.0,764303511
1515369600000,17210.0,17213.0,15770.5,16224.5,863341710
1515456000000,16224.5,16329.0,13800.0,14952.5,1473520709
1515542400000,14952.5,15375.0,14183.0,14465.0,999024212
1515628800000,14465.0,15012.5,13426.0,14963.5,1154658078
1515715200000,14963.5,15033.5,12703.5,13287.5,1514629882
1515801600000,13287.5,14197.0,12818.5,13874.5,886264793
1515888000000,13874.5,14600.0,13810.0,14209.0,588530993
1515974400000,14209.0,14364.0,13049.0,13645.0,806932736
1516060800000,13645.0,14374.5,13400.0,13621.0,747398582
1516147200000,13621.0,13619.0,10100.0,11330.0,2755983315
1516233600000,11330.0,11799.0,9209.0,11210.0,2266854171
1516320000000,11210.0,12183.0,10615.5,11252.0,1431204983
1516406400000,11252.0,12078.0,10956.5,11546.5,989529029
1516492800000,11546.5,13008.0,11490.0,12746.5,930649076
1516579200000,12746.5,12757.0,11088.5,11560.0,1143587814
1516665600000,11560.0,11855.0,10020.0,10792.5,1486837759
1516752000000,10792.5,11437.0,9874.0,10830.0,1449900102
1516838400000,10830.0,11499.0,10437.0,11394.5,1131616118
1516924800000,11394.5,11750.0,10840.5,11117.0,981325170
1517011200000,11117.0,11653.0,10230.0,11110.0,1452834482
1517097600000,11110.0,11631.0,10777.5,11398.0,1009595524
1517184000000,11398.0,11970.0,11350.0,11631.5,752035913
1517270400000,11631.5,11768.0,10865.0,11127.0,922831552
1517356800000,11127.0,11217.5,9616.5,9999.0,1551256047
1517443200000,9999.0,10332.5,9500.0,10132.0,1160207807
1517529600000,10132.0,10199.0,8476.0,9008.0,1778962963
1517616000000,9008.0,9054.5,7610.0,8807.5,1969893239
1517702400000,8807.5,9499.0,8105.0,9226.5,1176826654
1517788800000,9226.5,9395.0,7791.0,8151.0,1436075356
1517875200000,8151.0,8344.5,6543.0,6889.5,2088881027
1517961600000,6889.5,7930.0,5855.0,7674.5,2383969711
1518048000000,7674.5,8590.0,7189.5,7598.5,1968819425
1518134400000,7598.5,8655.0,7576.0,8232.5,1711303991
1518220800000,8232.5,8750.0,7692.0,8675.5,1462168195
1518307200000,8675.5,9084.0,8112.0,8548.5,1536909710
1518393600000,8548.5,8548.5,7830.0,8065.0,1528310563
1518480000000,8065.0,8999.0,8063.0,8905.5,1606293489
1518566400000,8905.5,8944.0,8331.0,8499.5,1530738973
1518652800000,8499.5,9515.0,8499.5,9462.5,1672574959
1518739200000,9462.5,10191.0,9336.0,10008.0,2116132820
1518825600000,10008.0,10304.0,9705.0,10185.5,1750655042
1518912000000,10185.5,11160.0,10013.5,11144.0,2178101186
1518998400000,11144.0,11292.0,10174.0,10402.0,3006576838
1519084800000,10402.0,11277.0,10300.0,11173.0,2443193873
1519171200000,11173.0,11771.0,11020.0,11220.0,2733704794
1519257600000,11220.0,11250.0,10251.0,10455.0,3211633653
1519344000000,10455.0,10905.0,9726.0,9831.5,3217750552
1519430400000,9831.5,10369.0,9581.0,10130.5,2811472247
1519516800000,10130.5,10523.0,9338.5,9689.0,2780775740
1519603200000,9689.0,9880.0,9289.0,9591.0,2299980554
1519689600000,9591.0,10450.0,9379.5,10316.5,2500491670
1519776000000,10316.5,10879.5,10150.5,10530.0,2639763770
1519862400000,10530.0,11070.0,10250.0,10319.0,3137482715
1519948800000,10319.0,11105.0,10230.0,10919.5,3081991666
1520035200000,10919.5,11198.0,10770.0,11030.0,2963568811
1520121600000,11030.0,11524.5,11022.0,11458.0,2803508861
1520208000000,11458.0,11538.0,11066.0,11490.5,2634323574
1520294400000,11490.5,11683.0,11330.5,11330.5,2409753832
1520380800000,11330.5,11391.5,10560.0,10730.0,3980630223
1520467200000,10730.0,10898.0,9330.5,9913.5,4822972246
1520553600000,9913.5,10121.5,9030.0,9304.5,4815317589
1520640000000,9304.5,9423.5,8340.0,9224.0,5723376753
1520726400000,9224.0,9500.0,8706.0,8789.5,3158061690
1520812800000,8789.5,9789.0,8400.0,9543.0,3947429500
1520899200000,9543.0,9900.0,8711.0,9093.0,3856719896
1520985600000,9093.0,9519.0,8805.5,9133.5,3565624937
1521072000000,9133.5,9400.0,7933.5,8190.5,3603357324
1521158400000,8190.5,8475.0,7652.5,8250.5,3815408242
1521244800000,8250.5,8643.0,7873.0,8250.5,2725855502
1521331200000,8250.5,8389.0,7730.5,7849.0,2600358139
1521417600000,7849.0,8370.0,7300.0,8189.0,3812114001
1521504000000,8189.0,8780.0,8126.0,8590.0,3174134064
1521590400000,8590.0,9064.0,8323.5,8897.0,3098742538
1521676800000,8897.0,9217.5,8750.0,8893.5,3037673596
1521763200000,8893.5,9095.0,8505.0,8700.0,3088085258
1521849600000,8700.0,8948.0,8255.0,8921.0,3053687082
1521936000000,8921.0,9032.5,8460.5,8512.0,2776441965
1522022400000,8512.0,8683.0,8360.0,8444.5,2698674833
1522108800000,8444.5,8493.5,7820.0,8150.0,3200837738
1522195200000,8150.0,8199.0,7716.0,7791.0,3196058935
1522281600000,7791.0,8097.0,7727.5,7935.0,2432935533
1522368000000,7935.0,7963.5,6850.0,7082.0,4153824059
1522454400000,7082.0,7227.0,6543.0,6820.0,4484265672
1522540800000,6820.0,7222.0,6788.0,6920.5,3064915621
1522627200000,6920.5,7053.0,6404.5,6817.0,3120463644
1522713600000,6817.0,7123.0,6766.0,7046.5,2396422744
1522800000000,7046.5,7518.0,7006.5,7408.5,2730070459
1522886400000,7408.5,7420.0,6686.5,6779.0,3371330612
1522972800000,6779.0,6935.0,6555.0,6769.5,3283289247
1523059200000,6769.5,6875.0,6479.5,6612.0,2256699483
1523145600000,6612.0,7058.5,6608.0,6900.5,1935569407
1523232000000,6900.5,7137.0,6885.0,7014.0,1602230571
1523318400000,7014.0,7177.5,6600.0,6763.0,2772773920
1523404800000,6763.0,6888.0,6620.0,6824.0,1765375582
1523491200000,6824.0,6959.0,6802.0,6933.5,1428141027
1523577600000,6933.5,8149.0,6688.0,7904.5,3364142710
1523664000000,7904.5,8227.0,7754.0,7887.5,3478152695
1523750400000,7887.5,8195.0,7835.0,8000.0,2357357570
1523836800000,8000.0,8428.5,8000.0,8346.5,2043519004
1523923200000,8346.5,8420.0,7910.0,8047.0,2834140820
1524009600000,8047.0,8179.0,7800.5,7889.5,2154592030
1524096000000,7889.5,8262.0,7857.0,8177.0,1900890471
1524182400000,8177.0,8300.0,8068.5,8266.0,1911752679
1524268800000,8266.0,8974.0,8215.0,8847.0,3018131037
1524355200000,8847.0,9050.5,8651.0,8923.5,3074828221
1524441600000,8923.5,9020.0,8739.0,8800.0,2644757064
1524528000000,8800.0,9005.0,8780.0,8943.0,2135080245
1524614400000,8943.0,9780.0,8939.5,9675.0,4135964861
1524700800000,9675.0,9765.5,8711.0,8846.5,5812260809
1524787200000,8846.5,9327.0,8611.0,9288.0,3628323166
1524873600000,9288.0,9384.5,8910.0,8928.0,2858560602
1524960000000,8928.0,9450.0,8852.0,9343.5,2857265463
1525046400000,9343.5,9540.0,9192.0,9400.5,2283372166
1525132800000,9400.5,9457.0,9123.0,9250.0,2370798272
1525219200000,9250.0,9253.5,8800.5,9066.0,2581286454
1525305600000,9066.0,9258.0,8974.5,9216.0,1979596355
1525392000000,9216.0,9852.0,9167.5,9741.5,3062952316
1525478400000,9741.5,9778.0,9351.0,9683.0,2686795243
1525564800000,9683.0,9970.0,9671.5,9828.5,2448922057
1525651200000,9828.5,9936.0,9416.0,9600.5,2905667236
1525737600000,9600.5,9618.0,9170.0,9359.5,3094401138
1525824000000,9359.5,9449.0,9002.0,9190.5,2521604621
1525910400000,9190.5,9345.0,8966.0,9305.5,2209067325
1525996800000,9305.5,9399.0,9001.0,9027.5,2312772193
1526083200000,9027.5,9027.5,8337.0,8413.0,4076886927
1526169600000,8413.0,8634.5,8225.0,8477.0,3743678488
1526256000000,8477.0,8758.0,8336.0,8693.5,2489733333
1526342400000,8693.5,8882.5,8282.5,8678.0,3328000880
1526428800000,8678.0,8849.0,8417.5,8476.5,2518801102
1526515200000,8476.5,8497.0,8080.0,8334.5,3019083310
1526601600000,8334.5,8481.0,7945.0,8058.5,2062998531
1526688000000,8058.5,8273.5,7920.0,8233.0,1913268873
1526774400000,8233.0,8400.0,8152.0,8230.0,1389157000
1526860800000,8230.0,8610.0,8174.5,8521.5,1688325934
1526947200000,8521.5,8594.5,8320.0,8397.0,1822218966
1527033600000,8397.0,8407.0,7950.0,7989.0,2605511682
1527120000000,7989.0,8028.5,7430.5,7506.0,4239365202
1527206400000,7506.0,7740.0,7256.0,7568.0,3643462743
1527292800000,7568.0,7664.0,7320.0,7464.5,2525291252
1527379200000,7464.5,7648.0,7261.5,7323.0,1583298168
1527465600000,7323.0,7400.0,7189.0,7336.5,1587861768
1527552000000,7336.5,7450.0,7080.5,7111.0,2096061721
1527638400000,7111.0,7569.0,7060.0,7469.0,2522014329
1527724800000,7469.0,7559.0,7272.0,7372.0,2266843464
1527811200000,7372.0,7625.0,7330.0,7485.5,2095602599
1527897600000,7485.5,7618.0,7333.0,7513.0,2065583965
1527984000000,7513.0,7727.0,7444.0,7631.0,1629728766
1528070400000,7631.0,7798.0,7575.0,7709.0,1458487437
1528156800000,7709.0,7760.0,7451.5,7492.0,2107702433
1528243200000,7492.0,7670.0,7344.0,7622.5,2413959593
1528329600000,7622.5,7700.0,7478.0,7657.0,2123556560
1528416000000,7657.0,7755.0,7630.0,7689.0,1649493436
1528502400000,7689.0,7696.5,7540.0,7625.0,1535801096
1528588800000,7625.0,7700.0,7436.0,7492.0,1314148739
1528675200000,7492.0,7492.5,6610.0,6767.0,4350581769
1528761600000,6767.0,6937.5,6620.0,6870.5,2583772362
1528848000000,6870.5,6871.0,6433.0,6553.5,2509548091
1528934400000,6553.5,6633.0,6097.0,6296.5,3466847461
1529020800000,6296.5,6718.0,6268.0,6631.0,3294127294
1529107200000,6631.0,6680.0,6355.0,6395.0,2138404894
1529193600000,6395.0,6600.5,6312.0,6488.5,1623676078
